episode,score,reward,steps,epsilon,learning_rate,loss
40574,164,7.627619047619047,46,0.0176732728612481,1.25e-05,0.011088678613305
40575,192,11.45857142857143,50,0.017671505533962,1.25e-05,0.0129722980782389
40576,187,11.053809523809525,43,0.0176697383834086,1.25e-05,0.0046450174413621
40577,105,-7.100952380952382,50,0.0176679714095702,1.25e-05,0.0045898649841547
40578,151,6.232380952380952,49,0.0176662046124293,1.25e-05,0.0083728246390819
40579,201,16.477619047619047,41,0.017664437991968,1.25e-05,0.0088127609342336
40580,133,-3.0842857142857145,50,0.0176626715481688,1.25e-05,0.0200496427714824
40581,217,18.26809523809524,41,0.017660905281014,1.25e-05,0.0107439765706658
40582,190,11.163333333333338,42,0.0176591391904859,1.25e-05,0.0097562372684478
40583,176,9.049047619047622,48,0.0176573732765669,1.25e-05,0.0137451458722352
40584,176,9.787142857142856,45,0.0176556075392392,1.25e-05,0.0135779026895761
40585,133,-3.746190476190476,52,0.0176538419784853,1.25e-05,0.0181082263588905
40586,198,12.201428571428572,45,0.0176520765942874,1.25e-05,0.0135888177901506
40587,141,-2.42952380952381,46,0.017650311386628,1.25e-05,0.0092237349599599
40588,124,-4.539047619047619,45,0.0176485463554893,1.25e-05,0.005102957598865
40589,161,4.8585714285714285,50,0.0176467815008538,1.25e-05,0.0088140796869993
40590,130,-3.765238095238096,50,0.0176450168227037,1.25e-05,0.0222124382853508
40591,125,-4.577142857142857,43,0.0176432523210214,1.25e-05,0.011122154071927
40592,126,-4.339047619047618,48,0.0176414879957893,1.25e-05,0.0063728718087077
40593,148,-1.5795238095238098,45,0.0176397238469897,1.25e-05,0.0141337420791387
40594,132,-3.167619047619048,48,0.0176379598746051,1.25e-05,0.0206580460071563
40595,170,7.882380952380952,44,0.0176361960786176,1.25e-05,0.0151193253695964
40596,174,9.246666666666668,48,0.0176344324590097,1.25e-05,0.0182027537375688
40597,201,12.125238095238096,47,0.0176326690157638,1.25e-05,0.0157520025968551
40598,186,9.215714285714286,46,0.0176309057488623,1.25e-05,0.0167994275689125
40599,149,-1.5747619047619033,48,0.0176291426582874,1.25e-05,0.0042024841532111
40600,157,6.927619047619048,48,0.0176273797440215,1.25e-05,0.0222182795405387
40601,191,11.163333333333336,47,0.0176256170060471,1.25e-05,0.0109545104205608
40602,188,11.05857142857143,42,0.0176238544443465,1.25e-05,0.0132904779165983
40603,140,-2.9104761904761918,50,0.0176220920589021,1.25e-05,0.0230637229979038
40604,211,13.577619047619043,51,0.0176203298496962,1.25e-05,0.0149017106741666
40605,158,7.027619047619048,50,0.0176185678167112,1.25e-05,0.0182821303606033
40606,206,16.83476190476191,44,0.0176168059599296,1.25e-05,0.0158509500324726
40607,176,9.43,48,0.0176150442793336,1.25e-05,0.0151897016912698
40608,188,10.725238095238096,45,0.0176132827749056,1.25e-05,0.0114215444773435
40609,175,7.008571428571427,52,0.0176115214466281,1.25e-05,0.0117211891338229
40610,180,9.68714285714286,46,0.0176097602944835,1.25e-05,0.0153084555640816
40611,202,16.596666666666668,44,0.017607999318454,1.25e-05,0.0192038845270872
40612,167,7.677619047619048,49,0.0176062385185222,1.25e-05,0.0104828476905822
40613,150,5.810952380952379,46,0.0176044778946703,1.25e-05,0.018809538334608
40614,189,10.777619047619051,45,0.0176027174468809,1.25e-05,0.0163301602005958
40615,103,-9.174761904761905,48,0.0176009571751362,1.25e-05,0.0142924822866916
40616,153,4.4919047619047605,43,0.0175991970794187,1.25e-05,0.0193237625062465
40617,161,7.375238095238096,48,0.0175974371597107,1.25e-05,0.0156775675714015
40618,160,6.549047619047618,47,0.0175956774159948,1.25e-05,0.0089087206870317
40619,123,-4.496190476190476,50,0.0175939178482532,1.25e-05,0.0080496724694967
40620,189,10.777619047619046,47,0.0175921584564683,1.25e-05,0.0090945912525057
40621,140,-2.386666666666668,47,0.0175903992406227,1.25e-05,0.0184822957962751
40622,189,10.634761904761906,48,0.0175886402006986,1.25e-05,0.0166248269379138
40623,153,6.277619047619046,49,0.0175868813366786,1.25e-05,0.0094514600932598
40624,176,9.144285714285717,45,0.0175851226485449,1.25e-05,0.0123247485607862
40625,163,7.622857142857144,47,0.01758336413628,1.25e-05,0.0208636336028575
40626,198,10.915714285714284,42,0.0175816057998664,1.25e-05,0.0151057578623294
40627,190,10.925238095238097,48,0.0175798476392864,1.25e-05,0.0125851184129714
40628,179,9.634761904761906,46,0.0175780896545225,1.25e-05,0.0296712256968021
40629,192,11.165714285714287,44,0.017576331845557,1.25e-05,0.0100320558995008
40630,146,-2.017619047619047,45,0.0175745742123725,1.25e-05,0.0176782049238681
40631,127,-3.941428571428572,47,0.0175728167549512,1.25e-05,0.0104160513728857
40632,138,-3.0080952380952386,52,0.0175710594732758,1.25e-05,0.0162065718322992
40633,141,-3.9819047619047616,47,0.0175693023673284,1.25e-05,0.0086992736905813
40634,164,3.7276190476190463,47,0.0175675454370917,1.25e-05,0.0141098415479063
40635,219,18.84904761904762,43,0.017565788682548,1.25e-05,0.0120658911764621
40636,188,10.813333333333333,50,0.0175640321036797,1.25e-05,0.0111169489100575
40637,121,-4.922380952380952,48,0.0175622757004694,1.25e-05,0.0147556653246283
40638,181,10.072857142857144,45,0.0175605194728993,1.25e-05,0.017079159617424
40639,150,5.906190476190476,50,0.017558763420952,1.25e-05,0.0131701044738292
40640,189,11.206190476190478,45,0.0175570075446099,1.25e-05,0.0171638652682304
40641,116,-5.715238095238095,49,0.0175552518438555,1.25e-05,0.007080178707838
40642,150,5.763333333333333,49,0.0175534963186711,1.25e-05,0.0114133320748806
40643,162,6.701428571428571,49,0.0175517409690392,1.25e-05,0.0080926641821861
40644,195,11.806190476190478,46,0.0175499857949423,1.25e-05,0.0113554578274488
40645,170,8.56095238095238,51,0.0175482307963628,1.25e-05,0.0115471072494983
40646,191,11.16809523809524,45,0.0175464759732832,1.25e-05,0.0026772774290293
40647,145,-1.9747619047619052,49,0.0175447213256859,1.25e-05,0.0193362198770046
40648,171,6.70857142857143,47,0.0175429668535533,1.25e-05,0.0187262445688247
40649,192,11.572857142857144,47,0.0175412125568679,1.25e-05,0.0053033079020679
40650,176,9.430000000000003,47,0.0175394584356122,1.25e-05,0.010028020478785
40651,189,8.93714285714286,48,0.0175377044897687,1.25e-05,0.010356618091464
40652,194,8.110952380952382,45,0.0175359507193197,1.25e-05,0.0032700018491595
40653,93,-8.467619047619047,51,0.0175341971242478,1.25e-05,0.0219058617949485
40654,166,7.810952380952381,48,0.0175324437045354,1.25e-05,0.0058706132695078
40655,145,-1.2247619047619054,45,0.0175306904601649,1.25e-05,0.0062202364206314
40656,145,-2.170000000000001,46,0.0175289373911189,1.25e-05,0.023572489619255
40657,162,6.125238095238094,47,0.0175271844973798,1.25e-05,0.0121603719890117
40658,159,7.091904761904761,48,0.01752543177893,1.25e-05,0.0158278439193964
40659,181,9.93,45,0.0175236792357521,1.25e-05,0.0095041003078222
40660,214,18.25380952380952,45,0.0175219268678286,1.25e-05,0.0076541830785572
40661,156,5.006190476190476,50,0.0175201746751418,1.25e-05,0.0139524769037961
40662,200,16.30619047619048,45,0.0175184226576743,1.25e-05,0.0220431052148342
40663,188,10.772857142857143,46,0.0175166708154085,1.25e-05,0.0160738695412874
40664,204,16.729999999999997,47,0.017514919148327,1.25e-05,0.0171731486916542
40665,123,-4.539047619047619,46,0.0175131676564121,1.25e-05,0.0144665520638227
40666,169,8.301428571428573,50,0.0175114163396465,1.25e-05,0.0286238454282283
40667,153,6.063333333333333,50,0.0175096651980125,1.25e-05,0.006882507354021
40668,113,-5.777142857142858,52,0.0175079142314927,1.25e-05,0.0120914038270711
40669,228,19.89190476190476,46,0.0175061634400696,1.25e-05,0.0073588276281952
40670,135,-2.820000000000001,50,0.0175044128237256,1.25e-05,0.0115469209849834
40671,158,7.027619047619047,48,0.0175026623824432,1.25e-05,0.0118398740887641
40672,127,-4.131904761904762,48,0.0175009121162049,1.25e-05,0.0125718731433153
40673,137,-3.1557142857142866,52,0.0174991620249933,1.25e-05,0.0047593042254447
40674,142,-2.560476190476191,52,0.0174974121087908,1.25e-05,0.0182836018502712
40675,192,10.939523809523813,41,0.01749566236758,1.25e-05,0.0130436951294541
40676,146,-1.7319047619047634,50,0.0174939128013432,1.25e-05,0.0109244268387556
40677,182,10.268095238095238,45,0.0174921634100631,1.25e-05,0.0113560706377029
40678,206,16.73952380952381,45,0.0174904141937221,1.25e-05,0.0221485719084739
40679,172,8.272857142857141,50,0.0174886651523027,1.25e-05,0.0100895576179027
40680,156,4.572857142857144,49,0.0174869162857874,1.25e-05,0.0039458461105823
40681,154,6.449047619047618,45,0.0174851675941589,1.25e-05,0.0020790048874914
40682,174,9.325238095238095,50,0.0174834190773995,1.25e-05,0.017410721629858
40683,142,-2.274761904761905,48,0.0174816707354917,1.25e-05,0.0168388709425926
40684,153,5.968095238095238,46,0.0174799225684182,1.25e-05,0.0136031415313482
40685,157,6.387142857142857,50,0.0174781745761613,1.25e-05,0.0180645398795604
40686,117,-5.567619047619048,49,0.0174764267587037,1.25e-05,0.0137182967737317
40687,186,10.858571428571429,49,0.0174746791160278,1.25e-05,0.0160248838365077
40688,189,11.468095238095238,49,0.0174729316481162,1.25e-05,0.0116479378193616
40689,143,-2.1747619047619056,49,0.0174711843549514,1.25e-05,0.0203072018921375
40690,185,10.513333333333334,46,0.0174694372365159,1.25e-05,0.0160626135766506
40691,158,6.982380952380951,47,0.0174676902927923,1.25e-05,0.0079295765608549
40692,205,16.63952380952381,49,0.017465943523763,1.25e-05,0.0124509185552597
40693,120,-4.76047619047619,48,0.0174641969294106,1.25e-05,0.0177256017923355
40694,146,-1.9223809523809527,49,0.0174624505097177,1.25e-05,0.0221103280782699
40695,161,7.322857142857143,45,0.0174607042646667,1.25e-05,0.0152692487463355
40696,127,-5.743809523809524,51,0.0174589581942402,1.25e-05,0.0126970624551177
40697,219,18.372857142857143,46,0.0174572122984208,1.25e-05,0.015155610628426
40698,172,8.903809523809526,51,0.017455466577191,1.25e-05,0.0161643363535404
40699,203,16.57761904761905,44,0.0174537210305333,1.25e-05,0.0217785686254501
40700,188,9.082380952380952,48,0.0174519756584302,1.25e-05,0.0095598250627517
40701,152,4.439523809523809,47,0.0174502304608644,1.25e-05,0.0205239113420248
40702,125,-4.33904761904762,47,0.0174484854378183,1.25e-05,0.0120715890079736
40703,154,6.258571428571429,47,0.0174467405892745,1.25e-05,0.0107611939311027
40704,198,12.384761904761904,49,0.0174449959152156,1.25e-05,0.0236696433275938
40705,136,-2.6723809523809523,49,0.017443251415624,1.25e-05,0.0212168060243129
40706,118,-5.293809523809522,50,0.0174415070904825,1.25e-05,0.0267966799437999
40707,134,-3.248571428571429,49,0.0174397629397734,1.25e-05,0.0158637948334217
40708,152,6.094285714285714,48,0.0174380189634795,1.25e-05,0.014273683540523
40709,191,11.351428571428572,44,0.0174362751615831,1.25e-05,0.0113530308008193
40710,188,10.76809523809524,44,0.0174345315340669,1.25e-05,0.012585625052452
40711,185,9.806190476190476,47,0.0174327880809135,1.25e-05,0.0174746867269277
40712,132,-4.000952380952381,50,0.0174310448021055,1.25e-05,0.0059845559298992
40713,185,10.52047619047619,49,0.0174293016976252,1.25e-05,0.0151004334911704
40714,139,-2.967619047619048,47,0.0174275587674555,1.25e-05,0.0063381656073033
40715,167,7.534761904761906,45,0.0174258160115787,1.25e-05,0.0131658278405666
40716,171,7.208571428571429,46,0.0174240734299776,1.25e-05,0.0122734829783439
40717,169,8.794285714285717,45,0.0174223310226346,1.25e-05,0.0033258474431931
40718,153,4.944285714285715,45,0.0174205887895323,1.25e-05,0.0111555624753236
40719,139,-2.229523809523809,48,0.0174188467306534,1.25e-05,0.0045634973794221
40720,141,-2.517619047619048,50,0.0174171048459803,1.25e-05,0.0156960655003786
40721,181,9.977619047619047,49,0.0174153631354957,1.25e-05,0.0078929206356406
40722,158,7.320476190476191,48,0.0174136215991821,1.25e-05,0.0090016815811395
40723,139,-2.915238095238095,50,0.0174118802370222,1.25e-05,0.0181610751897096
40724,185,10.277619047619048,46,0.0174101390489985,1.25e-05,0.023074097931385
40725,161,7.327619047619049,48,0.0174083980350936,1.25e-05,0.0169462654739618
40726,204,16.968095238095238,47,0.0174066571952901,1.25e-05,0.0040238881483674
40727,193,11.55857142857143,47,0.0174049165295706,1.25e-05,0.0064390413463115
40728,199,10.69904761904762,47,0.0174031760379176,1.25e-05,0.0169321075081825
40729,190,10.91809523809524,49,0.0174014357203138,1.25e-05,0.0166130997240543
40730,177,7.739523809523811,45,0.0173996955767418,1.25e-05,0.0147948507219553
40731,177,9.53,48,0.0173979556071841,1.25e-05,0.0087013905867934
40732,153,6.11095238095238,45,0.0173962158116234,1.25e-05,0.0094992220401763
40733,152,6.368095238095238,47,0.0173944761900423,1.25e-05,0.0123993605375289
40734,172,8.034761904761904,47,0.0173927367424233,1.25e-05,0.0145195703953504
40735,148,-3.2771428571428576,47,0.017390997468749,1.25e-05,0.0073521211743354
40736,174,8.991904761904763,47,0.0173892583690021,1.25e-05,0.0193910300731658
40737,188,10.772857142857143,49,0.0173875194431652,1.25e-05,0.0083733797073364
40738,203,16.153809523809525,48,0.0173857806912209,1.25e-05,0.0075288703665137
40739,162,7.375238095238097,47,0.0173840421131518,1.25e-05,0.0083619123324751
40740,170,8.115714285714287,48,0.0173823037089405,1.25e-05,0.003671864978969
40741,200,16.30619047619048,45,0.0173805654785696,1.25e-05,0.0114487716928124
40742,170,8.31095238095238,49,0.0173788274220217,1.25e-05,0.0113521181046962
40743,197,7.6776190476190465,44,0.0173770895392795,1.25e-05,0.017654925584793
40744,165,8.015714285714287,44,0.0173753518303256,1.25e-05,0.0070777647197246
40745,178,9.534761904761908,47,0.0173736142951426,1.25e-05,0.0199591070413589
40746,117,-5.234285714285714,52,0.0173718769337131,1.25e-05,0.0177755542099475
40747,179,9.34904761904762,49,0.0173701397460197,1.25e-05,0.0163512639701366
40748,110,-6.450952380952381,52,0.0173684027320451,1.25e-05,0.0121517609804868
40749,108,-7.139047619047619,50,0.0173666658917719,1.25e-05,0.0108425673097372
40750,138,-2.5795238095238098,50,0.0173649292251827,1.25e-05,0.0141388773918151
40751,161,5.6847619047619045,49,0.0173631927322602,1.25e-05,0.0101111223921179
40752,186,10.47761904761905,48,0.017361456412987,1.25e-05,0.0143786147236824
40753,157,6.51095238095238,48,0.0173597202673457,1.25e-05,0.0131127331405878
40754,127,-4.400952380952382,47,0.0173579842953189,1.25e-05,0.012013828381896
40755,210,15.59190476190476,49,0.0173562484968894,1.25e-05,0.0107978489249944
40756,196,12.04904761904762,42,0.0173545128720397,1.25e-05,0.0164241231977939
40757,168,8.410952380952384,48,0.0173527774207525,1.25e-05,0.0172101520001888
40758,141,-4.350952380952381,48,0.0173510421430104,1.25e-05,0.0116438306868076
40759,133,-3.2461904761904767,47,0.0173493070387961,1.25e-05,0.0166794341057539
40760,169,8.622857142857143,48,0.0173475721080922,1.25e-05,0.0097372448071837
40761,209,15.396666666666668,45,0.0173458373508814,1.25e-05,0.0040551656857132
40762,189,10.915714285714284,45,0.0173441027671464,1.25e-05,0.0176634527742862
40763,169,7.90142857142857,47,0.0173423683568696,1.25e-05,0.0097026322036981
40764,267,26.81571428571429,43,0.017340634120034,1.25e-05,0.0136212101206183
40765,180,9.453809523809523,50,0.0173389000566219,1.25e-05,0.0183014404028654
40766,192,11.31095238095238,44,0.0173371661666163,1.25e-05,0.0082676336169242
40767,188,10.772857142857143,46,0.0173354324499996,1.25e-05,0.0195356719195842
40768,151,5.72047619047619,50,0.0173336989067546,1.25e-05,0.0082482835277915
40769,91,-8.91047619047619,51,0.0173319655368639,1.25e-05,0.0140766520053148
40770,179,10.063333333333334,49,0.0173302323403103,1.25e-05,0.0267031863331794
40771,147,-3.536666666666667,49,0.0173284993170762,1.25e-05,0.009360883384943
40772,182,9.403809523809525,49,0.0173267664671445,1.25e-05,0.0073582269251346
40773,196,11.853809523809526,41,0.0173250337904978,1.25e-05,0.0180310606956481
40774,195,11.703809523809523,44,0.0173233012871188,1.25e-05,0.0118898740038275
40775,129,-4.579523809523811,50,0.01732156895699,1.25e-05,0.0249222032725811
40776,216,14.430000000000003,44,0.0173198368000943,1.25e-05,0.017809584736824
40777,176,7.315714285714286,42,0.0173181048164143,1.25e-05,0.0142025668174028
40778,189,10.868095238095238,45,0.0173163730059327,1.25e-05,0.0190740060061216
40779,185,10.56809523809524,47,0.0173146413686321,1.25e-05,0.0165391936898231
40780,170,8.79904761904762,48,0.0173129099044952,1.25e-05,0.018922571092844
40781,182,10.315714285714286,46,0.0173111786135048,1.25e-05,0.0095798783004283
40782,129,-3.605714285714286,48,0.0173094474956434,1.25e-05,0.0110825896263122
40783,195,11.830000000000002,47,0.0173077165508939,1.25e-05,0.0296097584068775
40784,196,12.04904761904762,45,0.0173059857792388,1.25e-05,0.0109592899680137
40785,99,-7.772380952380953,50,0.0173042551806609,1.25e-05,0.0139350444078445
40786,171,8.994285714285716,47,0.0173025247551428,1.25e-05,0.007802914828062
40787,116,-7.231904761904762,50,0.0173007945026673,1.25e-05,0.009777495637536
40788,182,10.053809523809525,49,0.017299064423217,1.25e-05,0.0057733189314603
40789,94,-8.367619047619048,50,0.0172973345167747,1.25e-05,0.0068393326364457
40790,135,-3.2128571428571435,45,0.017295604783323,1.25e-05,0.006598328705877
40791,106,-6.500952380952381,48,0.0172938752228447,1.25e-05,0.0126772914081811
40792,117,-5.424761904761905,51,0.0172921458353224,1.25e-05,0.0124504659324884
40793,170,8.703809523809525,46,0.0172904166207389,1.25e-05,0.0161028839647769
40794,194,11.84904761904762,45,0.0172886875790768,1.25e-05,0.0169193744659423
40795,182,10.077619047619049,49,0.0172869587103189,1.25e-05,0.0155990067869424
40796,174,8.37761904761905,51,0.0172852300144479,1.25e-05,0.0063290754333138
40797,164,8.301428571428572,43,0.0172835014914464,1.25e-05,0.0092381490394473
40798,210,17.282380952380954,41,0.0172817731412973,1.25e-05,0.0138678420335054
40799,133,-5.1033333333333335,48,0.0172800449639831,1.25e-05,0.0173995532095432
40800,125,-4.52952380952381,48,0.0172783169594867,1.25e-05,0.0149546330794692
40801,117,-5.424761904761905,48,0.0172765891277908,1.25e-05,0.0112258959561586
40802,175,8.801428571428572,49,0.017274861468878,1.25e-05,0.0087655074894428
40803,200,16.75857142857143,48,0.0172731339827311,1.25e-05,0.0122348703444004
40804,217,18.26809523809524,45,0.0172714066693328,1.25e-05,0.0209527090191841
40805,181,9.45857142857143,44,0.0172696795286659,1.25e-05,0.0147065129131078
40806,160,7.258571428571429,50,0.017267952560713,1.25e-05,0.0201639644801616
40807,146,-2.112857142857144,51,0.017266225765457,1.25e-05,0.0050947852432727
40808,166,8.020476190476192,48,0.0172644991428804,1.25e-05,0.0159036628901958
40809,161,7.806190476190478,44,0.0172627726929661,1.25e-05,0.0123732713982462
40810,184,10.182380952380951,50,0.0172610464156969,1.25e-05,0.009695990011096
40811,131,-3.803333333333333,46,0.0172593203110553,1.25e-05,0.0196857154369354
40812,113,-6.012857142857143,52,0.0172575943790242,1.25e-05,0.0158313494175672
40813,161,7.084761904761904,48,0.0172558686195863,1.25e-05,0.0200736485421657
40814,167,8.356190476190475,47,0.0172541430327243,1.25e-05,0.0078123272396624
40815,146,-1.0771428571428563,50,0.017252417618421,1.25e-05,0.0058784876018762
40816,101,-7.553333333333334,52,0.0172506923766592,1.25e-05,0.0159359835088253
40817,192,11.077619047619049,48,0.0172489673074215,1.25e-05,0.0095649342983961
40818,217,17.001428571428573,40,0.0172472424106908,1.25e-05,0.0105430027469992
40819,177,7.546666666666669,45,0.0172455176864497,1.25e-05,0.0156242735683918
40820,109,-6.324761904761905,52,0.0172437931346811,1.25e-05,0.0115472991019487
40821,129,-3.658095238095236,47,0.0172420687553676,1.25e-05,0.0168169327080249
40822,220,18.75380952380952,45,0.0172403445484921,1.25e-05,0.0083426423370838
40823,204,16.96809523809524,44,0.0172386205140372,1.25e-05,0.0154467793181538
40824,206,16.994285714285716,42,0.0172368966519858,1.25e-05,0.0099239088594913
40825,171,8.60142857142857,49,0.0172351729623206,1.25e-05,0.0077797505073249
40826,186,8.78,46,0.0172334494450244,1.25e-05,0.017861234024167
40827,209,15.682380952380957,43,0.0172317261000799,1.25e-05,0.0034509121906012
40828,132,-5.398571428571429,49,0.0172300029274699,1.25e-05,0.0085320640355348
40829,170,7.925238095238094,50,0.0172282799271771,1.25e-05,0.0155363138765096
40830,180,9.87761904761905,45,0.0172265570991844,1.25e-05,0.0143146561458706
40831,164,7.468095238095238,50,0.0172248344434745,1.25e-05,0.0100773395970463
40832,150,6.346666666666666,45,0.0172231119600301,1.25e-05,0.0258116014301776
40833,129,-5.646190476190476,44,0.0172213896488341,1.25e-05,0.010501692071557
40834,177,9.689523809523813,46,0.0172196675098693,1.25e-05,0.0155951343476772
40835,145,-2.022380952380953,48,0.0172179455431183,1.25e-05,0.0072252643294632
40836,163,5.927619047619047,47,0.017216223748564,1.25e-05,0.0106964465230703
40837,114,-5.867619047619048,50,0.0172145021261891,1.25e-05,0.0060418872162699
40838,136,-3.0652380952380964,52,0.0172127806759765,1.25e-05,0.0205037519335746
40839,172,7.982380952380953,44,0.0172110593979089,1.25e-05,0.0137235652655363
40840,237,17.125238095238096,46,0.0172093382919691,1.25e-05,0.0237027313560247
40841,133,-3.512857142857144,47,0.0172076173581399,1.25e-05,0.0137325963005423
40842,158,6.825238095238096,45,0.0172058965964041,1.25e-05,0.0202033668756485
40843,194,11.413333333333334,51,0.0172041760067444,1.25e-05,0.0096227265894413
40844,155,6.632380952380952,47,0.0172024555891438,1.25e-05,0.0114690931513905
40845,168,8.491904761904763,46,0.0172007353435849,1.25e-05,0.0137047441676259
40846,182,10.45857142857143,48,0.0171990152700505,1.25e-05,0.0091766491532325
40847,141,-2.9057142857142866,50,0.0171972953685235,1.25e-05,0.0076902122236788
40848,169,8.413333333333334,49,0.0171955756389866,1.25e-05,0.0145893739536404
40849,158,6.689523809523809,51,0.0171938560814227,1.25e-05,0.0148937609046697
40850,221,18.85857142857143,48,0.0171921366958146,1.25e-05,0.0084838364273309
40851,175,9.322857142857144,50,0.017190417482145,1.25e-05,0.0248701702803373
40852,111,-8.155714285714286,49,0.0171886984403968,1.25e-05,0.0108427442610263
40853,116,-5.612857142857143,48,0.0171869795705528,1.25e-05,0.0130784297361969
40854,174,7.282380952380952,46,0.0171852608725957,1.25e-05,0.0153938364237546
40855,84,-9.617619047619048,51,0.0171835423465085,1.25e-05,0.0199783239513635
40856,165,7.377619047619047,47,0.0171818239922738,1.25e-05,0.0169454030692577
40857,210,16.115714285714287,41,0.0171801058098746,1.25e-05,0.0098923929035663
40858,195,11.806190476190478,50,0.0171783877992936,1.25e-05,0.0179775655269622
40859,120,-4.93904761904762,51,0.0171766699605137,1.25e-05,0.0112449536100029
40860,126,-4.136666666666668,45,0.0171749522935176,1.25e-05,0.0232632644474506
40861,168,7.92047619047619,47,0.0171732347982883,1.25e-05,0.0122110694646835
40862,161,7.334761904761907,48,0.0171715174748084,1.25e-05,0.0127900773659348
40863,119,-5.181904761904763,50,0.0171698003230609,1.25e-05,0.0113180819898843
40864,144,-2.170000000000001,52,0.0171680833430286,1.25e-05,0.0065481909550726
40865,191,11.31095238095238,42,0.0171663665346943,1.25e-05,0.0168127194046974
40866,125,-5.748571428571428,47,0.0171646498980409,1.25e-05,0.0116812651976943
40867,178,9.43952380952381,51,0.0171629334330511,1.25e-05,0.0075969705358147
40868,156,6.351428571428572,49,0.0171612171397078,1.25e-05,0.0070454915985465
40869,181,9.970476190476193,45,0.0171595010179938,1.25e-05,0.004535892046988
40870,156,6.732380952380952,47,0.017157785067892,1.25e-05,0.0124758882448077
40871,99,-9.47952380952381,49,0.0171560692893852,1.25e-05,0.0028721592389047
40872,175,8.620476190476191,49,0.0171543536824563,1.25e-05,0.0097608771175146
40873,183,9.987142857142858,47,0.017152638247088,1.25e-05,0.0093443654477596
40874,171,8.875238095238098,44,0.0171509229832633,1.25e-05,0.0287314243614673
40875,193,11.606190476190475,41,0.017149207890965,1.25e-05,0.0236657913774251
40876,174,7.301428571428572,45,0.0171474929701759,1.25e-05,0.0099992882460355
40877,149,-1.3842857142857143,48,0.0171457782208789,1.25e-05,0.013750459998846
40878,152,6.101428571428571,47,0.0171440636430568,1.25e-05,0.0137811377644538
40879,173,8.606190476190477,47,0.0171423492366925,1.25e-05,0.009343359619379
40880,203,16.772857142857145,43,0.0171406350017688,1.25e-05,0.0048098815605044
40881,217,18.45857142857143,45,0.0171389209382686,1.25e-05,0.0096297785639762
40882,123,-4.412857142857144,50,0.0171372070461748,1.25e-05,0.0094977617263793
40883,177,9.482380952380954,47,0.0171354933254702,1.25e-05,0.0143097760155797
40884,147,-1.8223809523809529,49,0.0171337797761376,1.25e-05,0.011974960565567
40885,112,-6.067619047619048,49,0.01713206639816,1.25e-05,0.0126545699313282
40886,179,9.722857142857144,42,0.0171303531915202,1.25e-05,0.0256224311888217
40887,155,4.9419047619047625,46,0.0171286401562011,1.25e-05,0.0135756963863968
40888,190,11.25857142857143,46,0.0171269272921854,1.25e-05,0.0153820123523473
40889,199,10.891904761904764,46,0.0171252145994562,1.25e-05,0.0096614137291908
40890,199,12.130000000000004,48,0.0171235020779963,1.25e-05,0.0120342085137963
40891,143,-2.329523809523809,44,0.0171217897277885,1.25e-05,0.0121869947761297
40892,195,11.853809523809526,48,0.0171200775488157,1.25e-05,0.0069189863279461
40893,133,-3.365238095238096,47,0.0171183655410608,1.25e-05,0.0006452859379351
40894,163,7.277619047619048,48,0.0171166537045067,1.25e-05,0.0068248910829424
40895,133,-5.198571428571429,50,0.0171149420391363,1.25e-05,0.0116106737405061
40896,199,12.153809523809526,45,0.0171132305449323,1.25e-05,0.0077135716564953
40897,145,-1.831904761904762,46,0.0171115192218779,1.25e-05,0.0167758427560329
40898,182,10.268095238095238,48,0.0171098080699557,1.25e-05,0.0100535284727811
40899,191,11.25619047619048,46,0.0171080970891487,1.25e-05,0.0068351132795214
40900,179,9.722857142857142,48,0.0171063862794398,1.25e-05,0.0318843349814415
40901,167,7.868095238095237,46,0.0171046756408118,1.25e-05,0.0172853972762823
40902,154,6.306190476190476,47,0.0171029651732477,1.25e-05,0.0204755589365959
40903,174,9.389523809523808,49,0.0171012548767304,1.25e-05,0.0178325660526752
40904,128,-3.805714285714286,50,0.0170995447512427,1.25e-05,0.0119305234402418
40905,189,11.015714285714283,44,0.0170978347967676,1.25e-05,0.0107664261013269
40906,177,9.006190476190476,43,0.0170961250132879,1.25e-05,0.013221675530076
40907,190,11.49666666666667,44,0.0170944154007866,1.25e-05,0.0165028758347034
40908,188,10.915714285714284,47,0.0170927059592465,1.25e-05,0.0187263265252113
40909,169,8.622857142857145,48,0.0170909966886506,1.25e-05,0.0162024311721324
40910,153,6.20142857142857,47,0.0170892875889817,1.25e-05,0.0088136876001954
40911,176,9.29904761904762,46,0.0170875786602228,1.25e-05,0.0083238687366247
40912,208,17.03,45,0.0170858699023568,1.25e-05,0.0074657234363257
40913,159,6.591904761904761,48,0.0170841613153666,1.25e-05,0.0213419422507286
40914,180,9.782380952380954,47,0.017082452899235,1.25e-05,0.0042812535539269
40915,197,11.696666666666664,47,0.0170807446539451,1.25e-05,0.0182479843497276
40916,93,-8.348571428571429,51,0.0170790365794797,1.25e-05,0.012781361117959
40917,187,10.810952380952385,45,0.0170773286758218,1.25e-05,0.0118125416338443
40918,215,18.25857142857143,48,0.0170756209429542,1.25e-05,0.0186357870697975
40919,195,9.901428571428571,50,0.0170739133808599,1.25e-05,0.0161507464945316
40920,136,-4.815238095238095,49,0.0170722059895218,1.25e-05,0.0113140754401683
40921,159,7.306190476190479,46,0.0170704987689229,1.25e-05,0.0120044685900211
